992190;Hernandez;Juan;Zarzal;25;9;Masculino
294646;Serna;Ana;Tulua;18;4;Masculino
402344;Arias;Ana;Palmira;27;3;Femenino
182923;Garcia;Luis;Trujillo;25;7;Masculino
636704;Martinez;Pablo;Tulua;26;1;Masculino
411340;Martinez;Camilo;Zarzal;26;8;Femenino
77780;Arias;Lucia;Cartago;26;8;Femenino
184879;Hernandez;Camilo;Palmira;24;10;Femenino
254712;Garcia;Juan;Palmira;22;1;Masculino
594971;Cobo;Lucia;Palmira;25;9;Masculino
366861;Mena;Caro;Buga;21;1;Masculino
771216;Mena;Lorena;Buga;18;3;Masculino
258002;Mena;Juan;Palmira;19;7;Femenino
997884;Perez;Ana;Tulua;27;5;Masculino
386920;Perez;Ana;Trujillo;24;4;Femenino
820358;Perez;Pepe;Buga;26;4;Masculino
325665;Castro;Caro;Trujillo;25;6;Femenino
464058;Hernandez;Ana;Buga;21;8;Femenino
881378;Garcia;Sandra;Cartago;18;3;Masculino
654132;Garcia;Pablo;Darien;24;6;Masculino
582357;Perez;Lorena;Trujillo;23;1;Femenino
260753;Martinez;Sandra;Tulua;27;4;Femenino
260599;Martinez;Sandra;Darien;18;3;Femenino
595483;Arias;Lucia;Zarzal;25;3;Masculino
83474;Serna;Lorena;Palmira;26;3;Masculino
782602;Castro;Camilo;Palmira;26;7;Femenino
184553;Garcia;Ana;Buga;22;10;Masculino
449922;Rios;Lucia;Trujillo;19;5;Masculino
81182;Arias;Sandra;Palmira;26;8;Masculino
191545;Cobo;Caro;Trujillo;18;2;Femenino
173398;Rios;Juan;Palmira;20;4;Femenino
405882;Mena;Pepe;Darien;18;6;Femenino
639911;Castro;Ana;Tulua;24;1;Femenino
402304;Garcia;Sandra;Tulua;27;9;Femenino
92462;Garcia;Caro;Zarzal;26;10;Femenino
186017;Cobo;Caro;Tulua;21;8;Masculino
45936;Garcia;Ana;Palmira;23;5;Femenino
300644;Arias;Pablo;Zarzal;21;4;Femenino
999676;Castro;Pepe;Palmira;24;9;Masculino
149686;Cobo;Pablo;Cali;18;10;Masculino
112876;Perez;Juan;Trujillo;26;9;Masculino
590438;Garcia;Lorena;Tulua;27;5;Masculino
766385;Garcia;Sandra;Zarzal;26;5;Femenino
446255;Serna;Luis;Cali;19;4;Masculino
923430;Martinez;Lucia;Cartago;18;2;Femenino
205609;Rios;Luis;Buga;27;9;Femenino
86561;Rios;Pepe;Zarzal;25;10;Femenino
249528;Martinez;Lorena;Palmira;27;2;Masculino
767390;Garcia;Pepe;Darien;27;4;Femenino
794301;Martinez;Pepe;Cartago;22;1;Femenino
974785;Cobo;Caro;Zarzal;19;5;Femenino
565514;Mena;Pepe;Zarzal;20;10;Femenino
36938;Serna;Lorena;Darien;18;7;Masculino
385164;Castro;Camilo;Tulua;21;4;Masculino
619972;Perez;Lorena;Cartago;27;7;Masculino
98927;Hernandez;Camilo;Trujillo;19;1;Femenino
622484;Martinez;Juan;Cali;27;10;Femenino
979457;Serna;Lucia;Cali;26;2;Masculino
509663;Perez;Camilo;Tulua;26;1;Masculino
188192;Serna;Ana;Tulua;25;7;Femenino
915759;Castro;Ana;Trujillo;19;4;Femenino
477669;Martinez;Sandra;Cali;25;6;Masculino
68825;Perez;Ana;Palmira;26;8;Masculino
874452;Arias;Lucia;Darien;26;1;Femenino
871608;Perez;Sandra;Zarzal;26;8;Femenino
45678;Serna;Pepe;Palmira;21;7;Masculino
667411;Arias;Sandra;Palmira;23;4;Femenino
756911;Cobo;Lorena;Darien;22;3;Masculino
705906;Perez;Lucia;Cartago;22;7;Femenino
753004;Serna;Ana;Darien;22;7;Femenino
742586;Rios;Caro;Buga;23;4;Femenino
405081;Mena;Pablo;Cartago;18;2;Masculino
714252;Rios;Lorena;Trujillo;26;9;Femenino
74484;Rios;Caro;Palmira;21;8;Masculino
954339;Perez;Pablo;Buga;21;6;Masculino
747873;Hernandez;Lucia;Trujillo;19;2;Masculino
384559;Castro;Caro;Trujillo;25;1;Masculino
636754;Martinez;Sandra;Cali;21;7;Femenino
747313;Castro;Sandra;Palmira;22;4;Masculino
40147;Hernandez;Pablo;Trujillo;20;6;Masculino
446404;Serna;Sandra;Cartago;23;9;Masculino
412203;Hernandez;Luis;Darien;25;10;Femenino
427039;Arias;Lorena;Buga;23;2;Femenino
750952;Mena;Caro;Buga;22;1;Femenino
415607;Martinez;Caro;Buga;27;2;Femenino
875364;Rios;Lucia;Palmira;19;6;Femenino
707294;Serna;Sandra;Cartago;25;6;Femenino
907523;Arias;Juan;Trujillo;25;8;Masculino
842437;Cobo;Luis;Palmira;22;2;Femenino
327714;Hernandez;Juan;Cali;26;3;Femenino
416334;Mena;Lorena;Darien;19;5;Masculino
502875;Hernandez;Caro;Trujillo;18;10;Masculino
213910;Mena;Camilo;Palmira;26;9;Femenino
601842;Cobo;Pablo;Zarzal;18;1;Femenino
631664;Garcia;Juan;Cartago;25;5;Masculino
351862;Mena;Pepe;Cartago;21;2;Masculino
924663;Castro;Lorena;Palmira;23;4;Masculino
8946;Arias;Camilo;Cali;21;8;Masculino
265688;Garcia;Lucia;Cali;19;2;Masculino
893039;Serna;Juan;Tulua;24;9;Femenino
507412;Serna;Pepe;Tulua;23;4;Femenino
198961;Martinez;Pablo;Palmira;24;6;Femenino
300436;Cobo;Sandra;Trujillo;24;3;Femenino
243243;Hernandez;Lucia;Cartago;26;3;Masculino
718054;Martinez;Lucia;Zarzal;20;5;Femenino
749944;Rios;Pablo;Trujillo;23;8;Masculino
113828;Mena;Camilo;Cartago;20;4;Femenino
684224;Mena;Ana;Cali;24;6;Femenino
559231;Hernandez;Sandra;Cartago;21;4;Masculino
530072;Martinez;Ana;Darien;21;10;Femenino
345423;Serna;Pablo;Cali;21;10;Femenino
599598;Mena;Lucia;Palmira;19;8;Femenino
421143;Mena;Luis;Trujillo;27;2;Masculino
667416;Castro;Sandra;Cali;18;2;Masculino
528564;Martinez;Ana;Zarzal;24;10;Femenino
797518;Castro;Sandra;Cali;26;2;Masculino
207509;Hernandez;Lorena;Zarzal;18;8;Masculino
914869;Martinez;Sandra;Palmira;26;7;Femenino
797742;Castro;Lucia;Darien;27;2;Femenino
353397;Rios;Juan;Tulua;27;1;Femenino
377114;Rios;Sandra;Cartago;18;8;Femenino
60636;Martinez;Camilo;Zarzal;23;7;Femenino
43568;Arias;Luis;Trujillo;23;9;Masculino
272026;Cobo;Juan;Zarzal;22;3;Femenino
660493;Mena;Sandra;Darien;22;5;Femenino
590386;Hernandez;Camilo;Darien;27;1;Femenino
732388;Castro;Camilo;Buga;21;1;Masculino
464706;Garcia;Pepe;Buga;24;3;Femenino
321672;Rios;Juan;Zarzal;25;5;Masculino
894059;Martinez;Ana;Tulua;25;6;Masculino
233611;Serna;Ana;Trujillo;20;4;Femenino
764591;Mena;Lucia;Zarzal;26;9;Masculino
226443;Castro;Sandra;Zarzal;22;4;Masculino
928490;Arias;Ana;Buga;21;10;Masculino
905021;Arias;Ana;Cartago;21;2;Femenino
962192;Perez;Pepe;Darien;25;5;Femenino
651562;Cobo;Pepe;Tulua;20;6;Masculino
396436;Hernandez;Ana;Cartago;18;10;Masculino
374815;Rios;Pepe;Trujillo;21;7;Masculino
133052;Hernandez;Luis;Buga;26;8;Femenino
723296;Mena;Luis;Tulua;20;9;Masculino
183231;Cobo;Pepe;Cali;24;1;Masculino
428857;Mena;Pablo;Zarzal;18;2;Masculino
850881;Perez;Pablo;Zarzal;22;3;Masculino
609162;Serna;Lorena;Buga;24;10;Masculino
4243;Rios;Sandra;Cali;25;8;Femenino
662591;Perez;Lorena;Buga;22;4;Femenino
231981;Hernandez;Pepe;Trujillo;27;5;Masculino
103233;Mena;Lorena;Darien;25;4;Femenino
959438;Rios;Camilo;Zarzal;21;2;Masculino
589309;Rios;Lorena;Trujillo;20;2;Femenino
140589;Perez;Pablo;Tulua;25;3;Masculino
43312;Hernandez;Caro;Cartago;20;4;Masculino
965799;Arias;Luis;Cali;21;10;Femenino
209909;Perez;Pablo;Zarzal;19;5;Masculino
299784;Garcia;Caro;Darien;26;2;Femenino
77304;Hernandez;Lucia;Cali;24;1;Masculino
843977;Hernandez;Luis;Palmira;27;7;Masculino
144050;Castro;Ana;Darien;21;2;Masculino
498923;Cobo;Pepe;Trujillo;18;9;Femenino
656528;Rios;Caro;Palmira;26;9;Femenino
172512;Mena;Lorena;Palmira;22;5;Femenino
298552;Hernandez;Camilo;Zarzal;23;9;Femenino
566077;Garcia;Juan;Zarzal;23;8;Masculino
775273;Cobo;Sandra;Buga;22;8;Masculino
891073;Hernandez;Camilo;Tulua;26;1;Femenino
706132;Garcia;Luis;Darien;22;7;Masculino
282758;Hernandez;Pablo;Trujillo;19;9;Femenino
898766;Serna;Pablo;Trujillo;26;6;Femenino
33632;Martinez;Ana;Cali;18;6;Masculino
606032;Mena;Caro;Buga;22;7;Masculino
958243;Perez;Luis;Cali;26;10;Femenino
725837;Castro;Luis;Palmira;22;8;Femenino
903103;Garcia;Juan;Cali;25;2;Masculino
57845;Hernandez;Luis;Zarzal;18;2;Masculino
952104;Arias;Pablo;Trujillo;21;9;Masculino
917883;Serna;Camilo;Zarzal;26;10;Masculino
460935;Castro;Lucia;Cali;23;3;Masculino
380792;Garcia;Lorena;Palmira;18;8;Femenino
36085;Serna;Camilo;Palmira;21;10;Femenino
692372;Garcia;Sandra;Darien;27;5;Femenino
698268;Hernandez;Sandra;Trujillo;18;6;Femenino
492944;Arias;Juan;Darien;19;4;Femenino
120264;Arias;Luis;Tulua;25;7;Femenino
226958;Rios;Lorena;Buga;19;8;Masculino
279730;Garcia;Caro;Cartago;22;6;Masculino
788377;Mena;Caro;Tulua;26;4;Femenino
533463;Cobo;Pepe;Trujillo;26;5;Masculino
149370;Serna;Juan;Buga;20;1;Femenino
806545;Arias;Lorena;Buga;18;2;Masculino
534922;Garcia;Caro;Darien;21;3;Femenino
744184;Garcia;Lorena;Zarzal;22;5;Masculino
998631;Hernandez;Juan;Tulua;27;8;Femenino
632614;Hernandez;Lorena;Palmira;23;3;Femenino
901223;Garcia;Juan;Cali;23;3;Masculino
135841;Arias;Lucia;Darien;22;7;Masculino
434710;Castro;Sandra;Cartago;20;2;Femenino
285332;Hernandez;Sandra;Cartago;23;5;Femenino
628971;Castro;Ana;Buga;23;3;Masculino
208916;Mena;Pablo;Cartago;24;9;Masculino
146605;Cobo;Camilo;Buga;26;3;Femenino
192358;Hernandez;Ana;Cali;24;4;Masculino
54710;Perez;Pepe;Cali;22;9;Femenino
372632;Arias;Camilo;Tulua;25;7;Femenino
862936;Perez;Lorena;Cartago;20;1;Masculino
596190;Arias;Caro;Cartago;24;10;Femenino
655303;Arias;Lorena;Zarzal;22;2;Femenino
310084;Mena;Sandra;Tulua;20;9;Femenino
604479;Serna;Pepe;Cartago;20;5;Masculino
250349;Castro;Pablo;Zarzal;18;8;Masculino
542151;Serna;Ana;Tulua;25;10;Femenino
753268;Castro;Luis;Tulua;18;4;Masculino
334686;Martinez;Lucia;Darien;22;7;Masculino
734084;Garcia;Lucia;Palmira;22;7;Masculino
361463;Perez;Lorena;Cartago;19;5;Femenino
388270;Castro;Juan;Palmira;18;8;Femenino
462067;Perez;Lorena;Cartago;20;9;Masculino
996990;Hernandez;Camilo;Cali;22;9;Femenino
871359;Hernandez;Pepe;Trujillo;22;4;Masculino
525880;Martinez;Camilo;Darien;20;7;Femenino
227434;Martinez;Sandra;Darien;27;5;Masculino
50535;Mena;Camilo;Cartago;18;7;Femenino
61317;Mena;Ana;Trujillo;26;6;Femenino
119222;Garcia;Ana;Trujillo;21;9;Masculino
869346;Arias;Lucia;Palmira;20;5;Masculino
560453;Garcia;Lucia;Cartago;23;2;Femenino
55456;Garcia;Lucia;Tulua;22;1;Femenino
687505;Hernandez;Ana;Palmira;19;4;Femenino
602692;Rios;Lorena;Trujillo;27;3;Femenino
462087;Hernandez;Camilo;Trujillo;21;3;Masculino
198352;Hernandez;Pepe;Cali;23;4;Masculino
713790;Serna;Luis;Palmira;21;3;Masculino
868212;Serna;Ana;Tulua;22;4;Femenino
620211;Rios;Sandra;Buga;22;2;Masculino
660588;Garcia;Sandra;Cali;19;1;Femenino
124731;Rios;Sandra;Tulua;22;5;Masculino
14848;Arias;Sandra;Darien;27;10;Masculino
985496;Martinez;Pepe;Zarzal;22;5;Masculino
620953;Perez;Ana;Darien;25;4;Masculino
531499;Garcia;Caro;Palmira;23;8;Masculino
562177;Mena;Lucia;Buga;19;9;Masculino
661733;Arias;Lorena;Darien;18;2;Masculino
583176;Mena;Sandra;Cartago;23;1;Masculino
13675;Garcia;Pablo;Darien;24;4;Masculino
456772;Martinez;Caro;Cali;18;4;Masculino
791042;Rios;Juan;Trujillo;23;6;Femenino
667314;Martinez;Luis;Trujillo;27;3;Femenino
361660;Hernandez;Luis;Zarzal;26;1;Femenino
284184;Hernandez;Lucia;Palmira;21;6;Femenino
188769;Arias;Luis;Darien;26;5;Femenino
779394;Garcia;Pablo;Buga;27;4;Femenino
858206;Serna;Camilo;Zarzal;19;7;Femenino
227366;Arias;Luis;Cali;22;1;Femenino
215380;Rios;Caro;Trujillo;22;7;Femenino
407630;Cobo;Ana;Tulua;26;6;Masculino
875938;Cobo;Luis;Tulua;25;2;Masculino
672673;Rios;Lorena;Cartago;27;2;Femenino
459617;Rios;Lucia;Trujillo;23;8;Femenino
419502;Castro;Caro;Tulua;21;8;Masculino
756203;Serna;Caro;Buga;22;6;Masculino
425328;Serna;Pepe;Buga;25;6;Femenino
641240;Rios;Lucia;Cartago;24;9;Femenino
6260;Martinez;Sandra;Cartago;26;6;Masculino
816083;Arias;Pablo;Cartago;20;3;Masculino
563785;Serna;Lucia;Trujillo;24;2;Femenino
189702;Arias;Pablo;Trujillo;19;3;Masculino
46583;Arias;Luis;Zarzal;26;6;Femenino
670413;Mena;Ana;Palmira;22;6;Masculino
674003;Mena;Camilo;Trujillo;27;1;Masculino
496368;Cobo;Lorena;Palmira;23;9;Masculino
251993;Cobo;Pablo;Darien;18;10;Masculino
875917;Arias;Lucia;Tulua;24;1;Masculino
905448;Arias;Luis;Buga;18;7;Masculino
714178;Garcia;Pepe;Zarzal;21;1;Femenino
644503;Martinez;Luis;Cali;25;1;Femenino
638977;Arias;Caro;Trujillo;19;8;Femenino
340709;Perez;Pablo;Cali;21;3;Masculino
730115;Cobo;Sandra;Palmira;23;4;Femenino
170289;Castro;Caro;Cali;19;7;Masculino
848548;Martinez;Lucia;Palmira;22;2;Masculino
410120;Perez;Juan;Cartago;22;6;Femenino
319965;Perez;Ana;Trujillo;18;9;Femenino
812818;Mena;Ana;Cali;27;3;Masculino
779581;Rios;Lucia;Cali;26;1;Femenino
195979;Castro;Juan;Zarzal;18;4;Femenino
76372;Serna;Caro;Tulua;18;7;Femenino
553496;Hernandez;Caro;Zarzal;19;2;Masculino
375911;Perez;Ana;Buga;18;7;Femenino
20924;Martinez;Sandra;Cali;21;5;Masculino
617308;Serna;Caro;Cali;23;2;Masculino
629527;Rios;Camilo;Cali;22;9;Femenino
663185;Hernandez;Pablo;Cali;24;3;Masculino
583191;Cobo;Ana;Zarzal;26;10;Masculino
239294;Castro;Lucia;Tulua;21;8;Masculino
47555;Garcia;Juan;Darien;24;7;Masculino
765242;Martinez;Pepe;Zarzal;26;6;Masculino
300897;Arias;Luis;Cartago;21;9;Femenino
618176;Rios;Lorena;Cali;18;3;Femenino
851614;Perez;Juan;Buga;24;5;Masculino
201471;Perez;Lucia;Buga;26;6;Femenino
458149;Hernandez;Camilo;Trujillo;23;3;Masculino
380010;Perez;Camilo;Cartago;22;5;Femenino
215277;Garcia;Pepe;Cali;23;5;Masculino
628019;Castro;Pablo;Palmira;21;6;Masculino
207701;Martinez;Ana;Zarzal;24;4;Masculino
365567;Castro;Lucia;Darien;18;10;Femenino
30361;Garcia;Pepe;Zarzal;23;1;Masculino
478038;Castro;Pepe;Zarzal;24;3;Masculino
194198;Cobo;Pepe;Cartago;26;10;Masculino
298413;Hernandez;Ana;Tulua;21;1;Masculino
798255;Perez;Luis;Trujillo;20;9;Femenino
357181;Cobo;Juan;Cali;18;5;Masculino
296283;Garcia;Sandra;Palmira;20;5;Masculino
296154;Garcia;Pablo;Trujillo;25;1;Femenino
628446;Cobo;Caro;Tulua;19;1;Femenino
581177;Perez;Pepe;Darien;21;4;Femenino
928213;Serna;Lorena;Buga;22;1;Masculino
182427;Mena;Luis;Darien;25;6;Masculino
440316;Hernandez;Luis;Palmira;24;10;Femenino
809817;Garcia;Pablo;Palmira;23;3;Masculino
441687;Cobo;Sandra;Buga;24;6;Masculino
844451;Rios;Lorena;Cartago;18;6;Femenino
748941;Castro;Camilo;Palmira;21;1;Masculino
931402;Perez;Camilo;Palmira;18;1;Femenino
317863;Hernandez;Juan;Cali;21;2;Femenino
506400;Castro;Lorena;Trujillo;21;7;Femenino
922814;Perez;Pepe;Palmira;20;8;Masculino
766010;Perez;Sandra;Trujillo;26;5;Masculino
182483;Cobo;Sandra;Cartago;18;8;Masculino
387276;Rios;Caro;Buga;21;8;Masculino
891301;Rios;Juan;Buga;24;3;Femenino
592268;Rios;Lorena;Darien;26;6;Femenino
602229;Perez;Camilo;Darien;24;10;Masculino
953845;Serna;Lorena;Tulua;19;6;Masculino
155265;Garcia;Pepe;Palmira;21;10;Femenino
884138;Perez;Pepe;Tulua;22;1;Femenino
723615;Cobo;Caro;Tulua;22;7;Femenino
545380;Garcia;Lucia;Zarzal;27;2;Masculino
47347;Garcia;Luis;Zarzal;20;4;Femenino
756142;Martinez;Ana;Buga;21;2;Masculino
476299;Serna;Lucia;Tulua;19;4;Femenino
382424;Martinez;Lorena;Trujillo;24;9;Femenino
774405;Hernandez;Ana;Palmira;19;4;Femenino
266083;Mena;Lorena;Trujillo;26;2;Masculino
11556;Hernandez;Sandra;Buga;23;7;Masculino
281704;Hernandez;Caro;Darien;23;5;Masculino
342235;Mena;Ana;Cali;21;10;Femenino
972022;Hernandez;Pablo;Trujillo;23;9;Femenino
738733;Mena;Camilo;Buga;25;6;Femenino
1774;Mena;Luis;Cartago;26;10;Femenino
397746;Rios;Pablo;Palmira;25;6;Femenino
516250;Cobo;Lorena;Trujillo;24;5;Femenino
300054;Hernandez;Lorena;Zarzal;22;6;Masculino
285603;Arias;Lucia;Cali;18;3;Femenino
391941;Arias;Sandra;Zarzal;27;4;Masculino
166220;Martinez;Pepe;Trujillo;27;1;Masculino
832926;Garcia;Lucia;Palmira;26;6;Masculino
89123;Arias;Camilo;Palmira;25;8;Femenino
366479;Garcia;Ana;Palmira;26;4;Femenino
180868;Rios;Caro;Cali;20;2;Femenino
908932;Castro;Luis;Zarzal;25;1;Masculino
188908;Martinez;Lorena;Cartago;27;4;Masculino
97235;Hernandez;Sandra;Cartago;24;4;Femenino
590497;Perez;Camilo;Trujillo;20;4;Masculino
609998;Mena;Ana;Zarzal;25;1;Femenino
347467;Hernandez;Pepe;Cali;22;7;Masculino
290210;Garcia;Ana;Tulua;24;5;Masculino
479360;Perez;Sandra;Tulua;25;10;Masculino
304739;Arias;Pablo;Darien;26;10;Femenino
481258;Serna;Lorena;Zarzal;20;4;Femenino
18290;Serna;Lorena;Tulua;18;6;Masculino
142318;Hernandez;Caro;Palmira;21;6;Masculino
821818;Arias;Juan;Tulua;25;8;Femenino
824360;Garcia;Sandra;Tulua;20;8;Femenino
611782;Martinez;Sandra;Trujillo;22;1;Femenino
550408;Castro;Sandra;Cartago;21;5;Masculino
882132;Castro;Luis;Zarzal;24;2;Femenino
909877;Serna;Lucia;Tulua;18;7;Masculino
771314;Martinez;Pepe;Palmira;18;8;Masculino
404902;Cobo;Ana;Zarzal;25;7;Masculino
847984;Garcia;Pepe;Tulua;22;6;Masculino
301458;Rios;Pepe;Cali;20;6;Masculino
758582;Perez;Juan;Buga;23;7;Masculino
685397;Serna;Ana;Darien;25;4;Femenino
74916;Serna;Caro;Cartago;18;4;Masculino
398941;Castro;Lucia;Trujillo;27;10;Masculino
138633;Castro;Sandra;Cartago;26;10;Masculino
4715;Perez;Camilo;Cartago;21;7;Femenino
314994;Martinez;Pablo;Buga;25;6;Femenino
696739;Cobo;Pepe;Zarzal;23;4;Masculino
271870;Arias;Lucia;Buga;18;4;Masculino
675644;Hernandez;Ana;Cali;18;4;Femenino
773688;Rios;Luis;Trujillo;23;2;Femenino
833614;Mena;Caro;Buga;26;10;Femenino
134060;Cobo;Caro;Cartago;27;2;Masculino
281103;Garcia;Pepe;Cali;21;7;Masculino
217327;Martinez;Luis;Palmira;22;3;Femenino
954628;Arias;Juan;Darien;18;9;Masculino
419667;Mena;Lorena;Tulua;21;10;Masculino
492674;Serna;Caro;Palmira;23;1;Masculino
824443;Hernandez;Ana;Palmira;27;5;Femenino
111839;Serna;Luis;Palmira;20;1;Femenino
336421;Mena;Pepe;Cartago;22;7;Masculino
232052;Rios;Lorena;Cartago;23;6;Masculino
939716;Serna;Juan;Zarzal;26;9;Femenino
432071;Serna;Luis;Cali;24;4;Femenino
492398;Arias;Lorena;Palmira;26;6;Masculino
723598;Arias;Caro;Zarzal;24;9;Femenino
495691;Perez;Camilo;Cali;21;6;Masculino
669943;Garcia;Ana;Zarzal;20;2;Femenino
902233;Hernandez;Pablo;Zarzal;25;2;Femenino
739424;Rios;Sandra;Darien;27;2;Masculino
366494;Perez;Camilo;Darien;24;9;Femenino
561655;Cobo;Sandra;Trujillo;26;1;Masculino
16906;Arias;Pablo;Buga;22;5;Femenino
673949;Rios;Camilo;Buga;24;7;Masculino
235381;Martinez;Sandra;Zarzal;25;10;Femenino
523512;Arias;Pablo;Tulua;18;1;Femenino
472701;Cobo;Pepe;Cartago;25;8;Masculino
187686;Hernandez;Luis;Zarzal;19;5;Femenino
480781;Mena;Lucia;Tulua;24;6;Masculino
638569;Serna;Camilo;Tulua;21;6;Masculino
693375;Perez;Lorena;Tulua;20;4;Femenino
700086;Arias;Caro;Buga;20;10;Masculino
789596;Garcia;Sandra;Buga;18;7;Masculino
805457;Serna;Pablo;Darien;22;1;Femenino
699362;Perez;Camilo;Darien;21;9;Femenino
582537;Castro;Pepe;Cali;24;7;Femenino
691902;Rios;Caro;Tulua;26;10;Femenino
385359;Arias;Sandra;Cali;21;3;Femenino
478745;Rios;Pablo;Cartago;23;8;Femenino
505170;Martinez;Ana;Tulua;19;8;Femenino
977751;Hernandez;Juan;Cartago;22;5;Masculino
676259;Martinez;Caro;Zarzal;23;2;Masculino
57017;Serna;Juan;Palmira;27;3;Femenino
24894;Castro;Camilo;Cartago;19;3;Masculino
4661;Hernandez;Lorena;Darien;18;9;Femenino
68022;Arias;Sandra;Cartago;19;4;Femenino
966084;Hernandez;Camilo;Cali;22;10;Masculino
233480;Cobo;Juan;Cartago;19;9;Femenino
787505;Hernandez;Sandra;Cali;26;3;Femenino
157707;Perez;Pablo;Darien;26;8;Masculino
450070;Arias;Pepe;Zarzal;22;1;Masculino
940627;Hernandez;Lucia;Cartago;20;8;Masculino
729830;Cobo;Sandra;Trujillo;25;7;Masculino
532575;Cobo;Pepe;Tulua;19;8;Masculino
527569;Garcia;Caro;Cartago;19;1;Femenino
946368;Arias;Pepe;Buga;26;4;Masculino
163377;Serna;Lucia;Tulua;23;4;Masculino
386067;Castro;Luis;Cali;24;1;Masculino
371594;Garcia;Camilo;Cali;25;10;Masculino
359302;Mena;Pepe;Trujillo;22;5;Femenino
978779;Cobo;Sandra;Tulua;21;9;Masculino
820366;Cobo;Camilo;Darien;22;1;Femenino
889679;Castro;Pepe;Darien;26;5;Femenino
228625;Hernandez;Ana;Tulua;21;8;Masculino
144895;Hernandez;Lorena;Zarzal;24;6;Femenino
734866;Hernandez;Ana;Darien;23;3;Femenino
675371;Hernandez;Ana;Trujillo;26;8;Femenino
58719;Garcia;Ana;Tulua;20;10;Femenino
631823;Castro;Ana;Darien;27;3;Femenino
669145;Arias;Juan;Buga;21;10;Femenino
269234;Serna;Camilo;Cali;22;1;Femenino
813084;Cobo;Caro;Zarzal;25;10;Masculino
485077;Mena;Pablo;Buga;18;7;Masculino
830646;Rios;Camilo;Darien;20;10;Femenino
874042;Castro;Lucia;Cali;26;5;Femenino
529605;Garcia;Juan;Zarzal;19;7;Femenino
135169;Arias;Camilo;Darien;23;7;Femenino
832250;Castro;Juan;Cartago;23;10;Masculino
509705;Rios;Pepe;Cartago;20;1;Femenino
673372;Arias;Luis;Buga;22;4;Masculino
278814;Perez;Luis;Palmira;22;7;Masculino
664883;Castro;Lorena;Zarzal;27;1;Masculino
441556;Arias;Pepe;Tulua;22;2;Femenino
397635;Arias;Pepe;Zarzal;18;4;Femenino
324284;Arias;Luis;Cartago;24;6;Femenino
495790;Serna;Pablo;Tulua;27;6;Masculino
141951;Hernandez;Camilo;Palmira;23;2;Masculino
89868;Serna;Sandra;Darien;27;10;Femenino
329776;Mena;Pablo;Cartago;27;6;Femenino
504056;Hernandez;Luis;Palmira;19;5;Femenino
500851;Rios;Caro;Cali;23;5;Femenino
424296;Hernandez;Lorena;Darien;26;8;Femenino
793086;Garcia;Luis;Cali;26;1;Masculino
506468;Perez;Lorena;Trujillo;23;2;Masculino
643290;Cobo;Juan;Zarzal;24;9;Masculino
626271;Hernandez;Lucia;Palmira;23;5;Masculino
791334;Cobo;Caro;Cali;25;4;Femenino
153272;Castro;Lucia;Cali;20;9;Masculino
285226;Hernandez;Lorena;Cartago;23;3;Masculino
1959;Mena;Lucia;Tulua;27;9;Femenino
281034;Hernandez;Camilo;Zarzal;26;5;Masculino
789093;Castro;Pablo;Buga;21;3;Masculino
753092;Mena;Ana;Tulua;27;6;Femenino
241515;Hernandez;Juan;Darien;22;4;Femenino
733628;Castro;Caro;Darien;27;2;Masculino
349548;Cobo;Caro;Cartago;23;1;Masculino
161236;Martinez;Pablo;Darien;18;9;Femenino
461827;Hernandez;Pablo;Zarzal;22;2;Femenino
749597;Perez;Camilo;Cartago;23;9;Femenino
146877;Hernandez;Sandra;Buga;27;8;Femenino
797053;Cobo;Ana;Darien;27;5;Masculino
799668;Hernandez;Luis;Zarzal;19;6;Femenino
490525;Perez;Lucia;Zarzal;22;9;Femenino
508234;Arias;Juan;Darien;24;9;Masculino
850600;Mena;Juan;Tulua;21;6;Femenino
992044;Arias;Camilo;Zarzal;22;7;Masculino
996041;Mena;Pepe;Tulua;27;6;Femenino
621889;Cobo;Pablo;Zarzal;22;6;Femenino
243563;Cobo;Juan;Trujillo;20;3;Femenino
787767;Mena;Lucia;Buga;19;2;Masculino
711364;Castro;Sandra;Cartago;24;1;Masculino
619464;Garcia;Camilo;Darien;21;3;Femenino
461941;Perez;Sandra;Cali;22;10;Masculino
222752;Garcia;Caro;Palmira;19;3;Masculino
841187;Martinez;Pablo;Tulua;25;10;Femenino
876393;Perez;Juan;Cartago;23;10;Masculino
977417;Castro;Luis;Cali;23;3;Femenino
761266;Cobo;Pepe;Trujillo;23;2;Femenino
466960;Rios;Sandra;Zarzal;20;9;Femenino
748177;Castro;Lorena;Palmira;27;8;Masculino
54325;Arias;Pepe;Palmira;22;2;Masculino
56333;Castro;Camilo;Zarzal;23;10;Femenino
717137;Cobo;Camilo;Buga;19;6;Masculino
476594;Rios;Pepe;Trujillo;26;5;Femenino
482287;Perez;Ana;Zarzal;20;1;Femenino
614733;Hernandez;Pepe;Darien;25;7;Femenino
663772;Mena;Lucia;Palmira;21;5;Masculino
797873;Castro;Sandra;Palmira;27;6;Femenino
49003;Mena;Luis;Zarzal;20;2;Femenino
965484;Martinez;Pablo;Zarzal;20;3;Femenino
33864;Hernandez;Caro;Zarzal;22;8;Masculino
863948;Hernandez;Pablo;Darien;22;2;Masculino
25465;Martinez;Pepe;Trujillo;19;9;Femenino
270149;Mena;Lorena;Buga;23;3;Femenino
